# SLTD+BAO Angular distance posterior from GP 
#  redshifts : 0.35, 0.44, 0.57, 0.6, 0.73, 2.34 
# 
#        d1               d2               d3               d4               d5               d6               d7               d8               d9
   5.8343235e+02    8.3483637e+02    1.0046714e+03    1.4123344e+03    1.6894777e+03    1.5851871e+03    1.6181978e+03    2.0256401e+03    1.3289334e+03
   6.9716536e+02    8.1502059e+02    8.1319040e+02    1.0523365e+03    1.4700318e+03    1.2230980e+03    1.7370349e+03    1.3704133e+03    1.3192777e+03
   9.2446848e+02    9.2533515e+02    1.0162447e+03    1.3909563e+03    1.2711453e+03    1.5696422e+03    1.4368942e+03    1.9561575e+03    1.7071546e+03
   7.0650104e+02    8.3284681e+02    9.2024627e+02    1.1961246e+03    1.3058762e+03    1.6509475e+03    1.6010552e+03    1.9761144e+03    1.6353436e+03
   7.7052031e+02    9.3624517e+02    9.6613261e+02    1.1557802e+03    1.4803095e+03    1.3933935e+03    1.8151186e+03    1.7065077e+03    1.4014320e+03
   7.6140767e+02    8.9618237e+02    1.0319936e+03    1.2543581e+03    1.1203183e+03    1.4066703e+03    1.4353188e+03    1.5122859e+03    1.5455439e+03
   9.2164850e+02    8.3772991e+02    8.7899273e+02    1.4797727e+03    1.3458830e+03    1.4798875e+03    1.5254954e+03    1.5639071e+03    1.5032815e+03
   7.7938008e+02    7.6610002e+02    7.8918751e+02    1.0449275e+03    1.3002517e+03    1.2037209e+03    1.3707868e+03    1.3052570e+03    1.4910622e+03
   8.4547122e+02    9.0116168e+02    1.1043050e+03    1.1546287e+03    1.5466372e+03    1.6288478e+03    1.5927855e+03    1.5138291e+03    1.3377837e+03
   7.0245636e+02    8.5766049e+02    1.0231372e+03    1.0062701e+03    1.4497468e+03    1.2702901e+03    1.6163596e+03    1.4924630e+03    1.6886747e+03
   6.1923869e+02    8.6183145e+02    9.6521207e+02    1.1536857e+03    1.4222271e+03    1.4514461e+03    1.5998023e+03    1.4679510e+03    1.7373632e+03
   7.9045983e+02    6.7053262e+02    9.8483076e+02    1.1447117e+03    1.1909691e+03    1.5226576e+03    1.8675902e+03    2.1433117e+03    1.2502443e+03
   9.7725736e+02    9.2498136e+02    1.0096636e+03    1.1577824e+03    1.8042157e+03    1.5569248e+03    1.3460259e+03    1.8734433e+03    1.5719541e+03
   9.0537011e+02    9.8339977e+02    8.9375293e+02    1.2489255e+03    1.5585385e+03    1.4711117e+03    1.3976729e+03    1.5056070e+03    1.4892174e+03
   6.3276871e+02    7.9978636e+02    8.8596383e+02    1.2503938e+03    1.2894734e+03    1.5447250e+03    1.6444299e+03    1.5853501e+03    1.2058481e+03
   7.3159905e+02    5.7053234e+02    8.3208278e+02    1.0939245e+03    1.2229174e+03    1.5971348e+03    1.7675496e+03    1.6364220e+03    1.4383169e+03
   7.8639933e+02    7.7115304e+02    1.0116962e+03    1.1816077e+03    1.8378135e+03    1.7517559e+03    1.7664388e+03    1.8905622e+03    2.2031393e+03
   7.3873306e+02    8.2503669e+02    1.0009401e+03    1.1264939e+03    1.5796665e+03    1.3792576e+03    1.6872072e+03    1.5859227e+03    1.4685352e+03
   6.6550705e+02    7.0627936e+02    1.1651966e+03    1.2115176e+03    1.5212402e+03    1.4157688e+03    1.8106604e+03    2.0516643e+03    1.8573401e+03
   7.4581378e+02    7.9980411e+02    9.9590861e+02    1.2488435e+03    1.3065882e+03    1.4344933e+03    1.7189022e+03    1.6642960e+03    1.3751372e+03
   7.8375053e+02    8.9173935e+02    9.0300990e+02    1.1766920e+03    1.3509220e+03    1.5812792e+03    1.5832528e+03    1.9411848e+03    1.4129586e+03
   7.8335892e+02    9.0616148e+02    9.3719060e+02    1.1653180e+03    1.6191531e+03    1.5993677e+03    2.1553136e+03    1.7644891e+03    1.6499893e+03
   7.4361121e+02    7.1441952e+02    8.9839568e+02    1.0676952e+03    1.5488275e+03    1.2592529e+03    1.8342739e+03    1.6109208e+03    1.8399447e+03
   9.0881903e+02    1.0055718e+03    1.0124297e+03    1.4016693e+03    1.4431582e+03    1.4140205e+03    1.6791460e+03    1.8542680e+03    1.4307993e+03
   8.6706891e+02    9.4022175e+02    8.7037004e+02    1.1349293e+03    1.5430181e+03    1.6095596e+03    1.8198595e+03    1.8902916e+03    2.0280061e+03
   9.1726781e+02    8.4465741e+02    1.0151990e+03    9.3956317e+02    1.6984171e+03    1.5502161e+03    1.6791556e+03    1.4823956e+03    1.5897762e+03
   8.5512487e+02    8.6010279e+02    8.6597945e+02    1.1408985e+03    1.3263558e+03    1.2726552e+03    1.6128125e+03    1.9012600e+03    1.9730011e+03
   8.6603559e+02    8.4891573e+02    1.0531529e+03    1.4206099e+03    1.6994612e+03    1.7653771e+03    1.6237208e+03    1.5892863e+03    1.7563234e+03
   7.0126472e+02    7.0047841e+02    8.0948054e+02    1.1231140e+03    1.4896074e+03    1.4610316e+03    1.7067206e+03    1.3291889e+03    1.4123420e+03
   7.3880795e+02    8.3167236e+02    8.7315678e+02    1.0835050e+03    1.2491777e+03    1.4520357e+03    1.5267569e+03    1.5190433e+03    1.4140004e+03
   7.2431494e+02    8.5405836e+02    1.0064727e+03    1.1719450e+03    1.6320109e+03    1.5982496e+03    1.7977395e+03    1.8383821e+03    2.0298152e+03
   9.2983922e+02    1.0031515e+03    9.0719963e+02    1.3516493e+03    1.2998644e+03    1.4032061e+03    1.4345448e+03    1.3773929e+03    1.2937181e+03
   9.2968080e+02    8.7893333e+02    9.2496113e+02    1.0762763e+03    1.4319972e+03    1.3672719e+03    1.4819622e+03    1.4643599e+03    1.4323267e+03
   8.9863638e+02    7.5319763e+02    8.2625425e+02    1.0493195e+03    1.3725439e+03    1.5077901e+03    1.8266257e+03    1.7680274e+03    1.4299621e+03
   8.2227880e+02    8.2982566e+02    9.6444369e+02    1.4641952e+03    1.7318060e+03    1.2011904e+03    1.6508713e+03    1.6672289e+03    1.6939242e+03
   8.6219081e+02    8.7518030e+02    1.0041919e+03    8.9025503e+02    1.5114879e+03    1.4807493e+03    1.9040855e+03    1.8477380e+03    2.1344908e+03
   7.5888970e+02    6.5286566e+02    8.9387310e+02    1.2728769e+03    1.6193751e+03    1.3363048e+03    1.5855900e+03    1.5948437e+03    1.9644225e+03
   8.5096021e+02    9.1260845e+02    1.0283785e+03    1.5380790e+03    1.5573053e+03    1.4374186e+03    1.6449184e+03    1.8396129e+03    1.5926441e+03
   7.6194231e+02    9.7624505e+02    9.5311046e+02    1.0311081e+03    1.3676218e+03    1.2554831e+03    1.2727237e+03    1.1647621e+03    1.5713687e+03
   9.1034509e+02    9.3070385e+02    1.0814372e+03    1.0606513e+03    1.4844988e+03    1.2613887e+03    1.6760797e+03    1.6859013e+03    1.8916829e+03
   7.5468244e+02    8.7072765e+02    9.4533449e+02    1.0138384e+03    1.2749412e+03    1.5649783e+03    1.7871621e+03    1.3078866e+03    1.5204958e+03
   8.1596791e+02    9.3058626e+02    8.9520828e+02    1.3697997e+03    1.6272486e+03    1.5644223e+03    1.7039450e+03    1.8045777e+03    1.5426662e+03
   9.3652767e+02    7.5206644e+02    1.0654946e+03    1.0719976e+03    1.5995927e+03    1.3633195e+03    1.9025900e+03    1.7094574e+03    2.2940339e+03
   8.3369251e+02    7.2059555e+02    8.5991597e+02    1.0986469e+03    1.5714229e+03    1.4407719e+03    1.6773938e+03    1.8259046e+03    1.6288718e+03
   7.5364327e+02    8.8286830e+02    9.1064189e+02    1.2226310e+03    1.4251117e+03    1.4485013e+03    1.8907210e+03    1.5864075e+03    2.1162349e+03
   9.3118151e+02    8.0638532e+02    1.0583979e+03    1.1764783e+03    1.3807487e+03    1.2494435e+03    1.4189006e+03    1.4149967e+03    1.5295442e+03
   9.3050169e+02    8.8653570e+02    1.0087356e+03    1.2131123e+03    1.2899377e+03    1.7543905e+03    1.8280264e+03    1.8599869e+03    1.3911198e+03
   6.8946855e+02    9.4024991e+02    1.2390492e+03    1.6651395e+03    1.2807130e+03    1.7832586e+03    1.7580896e+03    1.5167508e+03    1.3878706e+03
   8.3519337e+02    9.2128444e+02    9.3900499e+02    1.3044926e+03    1.3663086e+03    1.5338178e+03    1.6962292e+03    1.1766995e+03    1.8146006e+03
   8.0592668e+02    8.4870252e+02    1.0840032e+03    9.7376466e+02    1.2873467e+03    1.4096761e+03    1.7727313e+03    1.6149563e+03    2.1256021e+03
   7.6299296e+02    8.2699529e+02    9.5850051e+02    1.1633271e+03    1.4047667e+03    1.3077222e+03    1.9574471e+03    1.9977967e+03    2.0488929e+03
   8.3049557e+02    8.3497002e+02    8.3799163e+02    1.2152886e+03    1.2787153e+03    1.4033838e+03    1.7264231e+03    1.8800159e+03    1.7818799e+03
   6.8010894e+02    8.6722977e+02    6.9820947e+02    1.0105771e+03    1.3305901e+03    1.5046621e+03    1.7255191e+03    1.3581139e+03    1.8974841e+03
   9.3688608e+02    1.2198891e+03    1.2352592e+03    1.3111251e+03    1.3155798e+03    1.1298185e+03    1.6092929e+03    1.6061718e+03    1.3727819e+03
   8.3563212e+02    7.8623216e+02    1.0029230e+03    1.3098152e+03    1.3354624e+03    1.5122202e+03    1.5962782e+03    1.8983170e+03    1.3410037e+03
   8.3718580e+02    8.7602246e+02    9.1117991e+02    1.3340746e+03    1.4983487e+03    1.3594496e+03    1.9700231e+03    1.6892093e+03    1.3266352e+03
   7.9816629e+02    8.5503490e+02    9.2703748e+02    1.1308415e+03    1.6009948e+03    1.6343524e+03    1.8244094e+03    1.6176897e+03    1.3838881e+03
   7.3401116e+02    6.5953028e+02    8.9684897e+02    1.1363521e+03    1.5727615e+03    1.4267451e+03    1.8553046e+03    2.2007721e+03    1.3903096e+03
   6.9302918e+02    7.4659346e+02    1.0315548e+03    1.2564167e+03    1.5145139e+03    1.5451885e+03    1.9488327e+03    1.3972635e+03    1.5143347e+03
   7.9455262e+02    9.8811599e+02    1.0669233e+03    1.0892131e+03    1.2773762e+03    1.3618354e+03    1.5412012e+03    1.7662709e+03    1.4302626e+03
   8.5049345e+02    8.1520395e+02    1.0768285e+03    1.0754034e+03    1.4079305e+03    1.4400938e+03    1.4241274e+03    1.7214521e+03    1.9481126e+03
   8.3563234e+02    1.0075482e+03    8.1798887e+02    1.2485500e+03    1.4364181e+03    1.5632980e+03    1.6740612e+03    1.6249728e+03    1.8214706e+03
   8.1588458e+02    8.0746176e+02    8.8661521e+02    1.2286856e+03    1.4302022e+03    1.4573097e+03    1.4522002e+03    1.5056755e+03    1.6319136e+03
   7.1576309e+02    8.8089087e+02    9.7970796e+02    9.3304635e+02    1.3066060e+03    1.5054175e+03    1.9388722e+03    1.9221333e+03    1.7229114e+03
   7.6634966e+02    9.3110537e+02    8.2730514e+02    9.6540715e+02    1.3067459e+03    1.1688318e+03    1.7255819e+03    1.5125707e+03    1.6261986e+03
   6.7054135e+02    9.0829711e+02    9.7808355e+02    1.3484322e+03    1.2804245e+03    1.5149914e+03    1.5643781e+03    1.6328157e+03    1.8277465e+03
   9.0007876e+02    6.6255062e+02    1.0239338e+03    1.1209303e+03    1.4317579e+03    1.3847320e+03    1.7697712e+03    2.1155319e+03    1.5225905e+03
   9.9916185e+02    9.4750324e+02    1.0385665e+03    1.0196939e+03    1.2795702e+03    1.5826568e+03    1.8390812e+03    1.6174581e+03    1.4697214e+03
   7.7918193e+02    8.5417735e+02    8.7885026e+02    9.9199674e+02    1.3283938e+03    1.3580672e+03    1.4408750e+03    1.6354398e+03    1.6395095e+03
   6.6851196e+02    8.0574303e+02    8.8679250e+02    1.3406026e+03    1.2636735e+03    1.4651393e+03    1.6672275e+03    1.4421552e+03    1.5570778e+03
   8.6986462e+02    7.5392118e+02    9.3846024e+02    1.1647429e+03    1.5497623e+03    1.1880544e+03    1.5167115e+03    1.5652711e+03    1.5605651e+03
   7.8644844e+02    7.4539101e+02    1.0390727e+03    1.2016882e+03    1.2066113e+03    1.3764578e+03    1.4291201e+03    1.4413676e+03    1.8395886e+03
   7.6317830e+02    8.0349944e+02    1.0448077e+03    1.2341247e+03    1.1918433e+03    1.6557473e+03    1.7282257e+03    2.0670635e+03    1.4490483e+03
   8.2898010e+02    7.2335666e+02    7.2991464e+02    1.0328785e+03    1.3160280e+03    1.4234889e+03    1.5452744e+03    1.3747001e+03    1.5279399e+03
   7.7886908e+02    7.5967662e+02    1.1802031e+03    1.0957219e+03    1.6472498e+03    1.2762616e+03    1.6974580e+03    1.8585905e+03    1.3900985e+03
   7.1075477e+02    8.2509704e+02    8.3081661e+02    1.2935563e+03    1.3471305e+03    1.5329590e+03    1.9120456e+03    1.5889946e+03    1.7105736e+03
   7.3482856e+02    9.6960301e+02    1.1038545e+03    1.1209547e+03    1.4183442e+03    1.3884249e+03    1.6989002e+03    1.5399317e+03    2.0422598e+03
   7.1414791e+02    8.4306235e+02    8.9539573e+02    1.0277012e+03    1.4787427e+03    1.7911958e+03    1.8183104e+03    1.7890224e+03    1.2765265e+03
   9.2546336e+02    8.5465203e+02    8.5252300e+02    1.0957752e+03    1.2879957e+03    1.3180828e+03    1.6841038e+03    1.2798325e+03    1.7729681e+03
   8.2306585e+02    6.5365117e+02    1.0789707e+03    1.2490168e+03    1.1439801e+03    1.4385559e+03    1.7968347e+03    1.6602079e+03    1.4547453e+03
   8.6609501e+02    9.3052156e+02    9.3973353e+02    1.2086564e+03    1.5019871e+03    1.4400057e+03    1.6922170e+03    1.6413233e+03    1.5452836e+03
   7.8269568e+02    7.7385980e+02    9.7924510e+02    1.2832545e+03    1.3442392e+03    1.4875570e+03    1.8034789e+03    1.5559646e+03    1.4355505e+03
   7.5581786e+02    7.8689935e+02    1.0072841e+03    1.0201129e+03    1.3439905e+03    1.8988663e+03    1.9407328e+03    1.5198041e+03    1.9062582e+03
   5.7724031e+02    8.2115103e+02    8.3086882e+02    1.0673668e+03    1.2751608e+03    1.3467809e+03    1.3958375e+03    1.8992098e+03    1.7267777e+03
   7.9052409e+02    8.6715093e+02    1.1083852e+03    1.0516849e+03    1.6893992e+03    1.6878694e+03    1.6982064e+03    1.8592410e+03    1.4302442e+03
   7.5089883e+02    7.0691802e+02    8.8024350e+02    1.3746257e+03    1.9223922e+03    1.9079057e+03    1.4337279e+03    1.7653419e+03    1.6294179e+03
   8.1850252e+02    8.2821698e+02    8.7058925e+02    1.0710879e+03    1.4146149e+03    1.4940023e+03    1.7136545e+03    1.8057723e+03    1.4490518e+03
   8.2285186e+02    8.8542566e+02    1.0248454e+03    1.2856617e+03    1.7028482e+03    1.2541048e+03    1.7718091e+03    1.8826190e+03    1.6346434e+03
   8.9272415e+02    8.5669299e+02    9.8960944e+02    1.0728768e+03    1.5483611e+03    1.2914962e+03    1.5433293e+03    1.9523189e+03    1.6148273e+03
   6.0617856e+02    7.7202387e+02    8.5907210e+02    1.1566287e+03    1.3828611e+03    1.5309139e+03    1.8720184e+03    1.5270234e+03    1.5278828e+03
   6.8922434e+02    7.7062839e+02    9.7384310e+02    9.9376871e+02    1.6062468e+03    1.1297810e+03    1.6127399e+03    1.1707053e+03    1.7875404e+03
   7.5978734e+02    8.1162178e+02    1.0726349e+03    1.0878834e+03    1.7501917e+03    1.2218983e+03    1.5390727e+03    1.4667294e+03    1.7045072e+03
   7.6850210e+02    8.0581684e+02    9.8627233e+02    1.0114915e+03    1.5234955e+03    1.4442026e+03    1.8555761e+03    1.6918010e+03    2.0550043e+03
   7.8044094e+02    9.0563148e+02    9.4372997e+02    1.0459841e+03    1.2799900e+03    1.2261435e+03    1.4061314e+03    1.3279653e+03    1.6848693e+03
   7.4854595e+02    7.2742024e+02    8.8324362e+02    1.1224936e+03    1.3607501e+03    1.2799899e+03    1.6221091e+03    1.5160992e+03    1.6982956e+03
   7.6483593e+02    7.1789901e+02    1.0009720e+03    1.2833190e+03    1.5651140e+03    1.5577964e+03    1.3125167e+03    1.4781444e+03    1.2186517e+03
   8.2655289e+02    9.9565708e+02    8.5692459e+02    1.2374458e+03    1.3381900e+03    1.5519061e+03    1.5633238e+03    1.5423237e+03    1.6119471e+03
   9.3557413e+02    7.8395990e+02    1.0788733e+03    1.0944024e+03    1.3676180e+03    1.3261219e+03    1.6966073e+03    2.1592642e+03    1.8258122e+03
   6.7206970e+02    8.6749986e+02    7.6606325e+02    1.1981089e+03    1.5847204e+03    1.3406973e+03    2.2125887e+03    1.7234243e+03    1.4858340e+03
   8.0630746e+02    8.9433753e+02    9.1161177e+02    1.4177358e+03    1.1352900e+03    1.6660446e+03    1.6153248e+03    1.5872087e+03    1.5564964e+03
   7.4453560e+02    8.3693705e+02    8.9167691e+02    1.5119917e+03    1.6679645e+03    1.3560728e+03    1.4090686e+03    1.6736560e+03    1.6904294e+03
   8.4641060e+02    8.4392752e+02    8.4042386e+02    1.1961261e+03    1.2818362e+03    1.3221293e+03    1.7844469e+03    1.4666483e+03    1.7221275e+03
   8.2312588e+02    9.4070307e+02    1.1068279e+03    1.2769447e+03    1.6793444e+03    1.6655187e+03    1.5936832e+03    1.7276085e+03    1.5989640e+03
   7.0329471e+02    7.0639494e+02    9.0881142e+02    1.1489248e+03    1.3492435e+03    1.2250704e+03    1.3866105e+03    1.5870188e+03    1.6005196e+03
   8.6250026e+02    9.8797339e+02    1.1218709e+03    1.3258247e+03    1.3947058e+03    1.1457626e+03    1.5734202e+03    1.5727593e+03    1.7988732e+03
   7.2462510e+02    7.0272499e+02    7.5637543e+02    1.1587636e+03    1.4983694e+03    1.5189521e+03    1.5512407e+03    1.6381464e+03    1.6044068e+03
   8.6474754e+02    9.0849172e+02    8.2692743e+02    1.2987861e+03    1.5054509e+03    1.2758508e+03    1.5767000e+03    1.3877802e+03    1.6907973e+03
   8.9975103e+02    8.9921986e+02    9.3333980e+02    1.2385044e+03    1.5971631e+03    1.2984759e+03    1.7570760e+03    1.4805875e+03    1.7909477e+03
   9.6073050e+02    8.8707614e+02    1.0211018e+03    1.2471163e+03    1.4086343e+03    1.5631469e+03    1.6404396e+03    1.7689017e+03    1.4476055e+03
   8.5762982e+02    8.8074162e+02    9.3771210e+02    1.1782719e+03    1.6055984e+03    1.5030996e+03    1.7963400e+03    1.5429081e+03    1.8699891e+03
   8.2730669e+02    8.0849098e+02    8.6898125e+02    1.1171019e+03    1.4532724e+03    1.2831207e+03    1.5363569e+03    2.1341134e+03    1.6538719e+03
   6.5786515e+02    7.7389923e+02    7.2757015e+02    1.2238438e+03    1.1413969e+03    1.5530773e+03    1.7175981e+03    1.6672561e+03    1.6811185e+03
   7.5530740e+02    7.9622884e+02    7.7834316e+02    1.0242479e+03    1.3763203e+03    1.3113324e+03    1.5573219e+03    1.3861794e+03    1.5878896e+03
   7.4548350e+02    7.7947382e+02    8.3576190e+02    1.1159689e+03    1.1119599e+03    1.3077746e+03    1.3561630e+03    1.9536538e+03    1.6500676e+03
   6.9297642e+02    7.8531645e+02    8.9234483e+02    1.2929531e+03    1.5287068e+03    1.7219713e+03    1.5244192e+03    1.6650627e+03    1.8143329e+03
   6.7589117e+02    9.9507735e+02    8.8248482e+02    1.0044615e+03    1.3475518e+03    1.5459480e+03    1.7112575e+03    1.3428953e+03    1.2801324e+03
   8.0789093e+02    7.7425636e+02    8.9408085e+02    1.0510401e+03    1.5017842e+03    1.6347672e+03    1.9529238e+03    1.7006614e+03    1.4443487e+03
   6.8861297e+02    7.8105181e+02    8.3849824e+02    1.1100759e+03    1.1735254e+03    1.4428218e+03    1.6488545e+03    1.6071613e+03    1.8851019e+03
   7.9621650e+02    7.6731083e+02    8.8095917e+02    1.1469340e+03    1.3355400e+03    1.3052725e+03    1.7495483e+03    1.5392339e+03    1.6745043e+03
   9.5618043e+02    8.0099800e+02    9.0683862e+02    1.3231947e+03    1.5679432e+03    1.7519414e+03    1.6867551e+03    1.6459831e+03    1.3168370e+03
   9.2156443e+02    7.6695140e+02    1.1095671e+03    1.1624892e+03    1.4376251e+03    1.9382442e+03    1.4214910e+03    1.8919246e+03    1.7618988e+03
   7.4266476e+02    8.2025273e+02    1.1097006e+03    1.4138165e+03    1.4763232e+03    1.4460081e+03    1.8642596e+03    1.8251224e+03    1.5287609e+03
   7.3498116e+02    7.5471241e+02    8.1076257e+02    1.4837533e+03    1.2208008e+03    1.6002372e+03    1.5578385e+03    1.4574005e+03    1.6906898e+03
   8.6095734e+02    8.7000587e+02    1.0543792e+03    1.0532827e+03    1.4486092e+03    1.7000943e+03    1.9756842e+03    1.4053393e+03    1.9555345e+03
   1.0065253e+03    8.8437656e+02    1.1448234e+03    1.2004020e+03    1.4491248e+03    1.6571967e+03    1.6780022e+03    1.4479440e+03    1.7233518e+03
   8.2056597e+02    8.0657139e+02    9.0291343e+02    9.8081749e+02    1.2624933e+03    1.4282378e+03    1.3744806e+03    1.6214350e+03    1.9242359e+03
   7.5493495e+02    8.9649254e+02    8.3374516e+02    1.1729956e+03    1.0116986e+03    1.6396890e+03    1.5413944e+03    1.8243700e+03    1.5193748e+03
   8.7805350e+02    9.0122050e+02    1.0973145e+03    1.1742752e+03    1.3659563e+03    1.4334084e+03    1.5355593e+03    1.6489303e+03    1.5481784e+03
   8.4591290e+02    8.2991348e+02    1.0509737e+03    1.1396572e+03    1.3873111e+03    1.4373874e+03    1.3891809e+03    1.6066914e+03    1.6962528e+03
   7.4778103e+02    9.5634401e+02    9.4451021e+02    1.1496449e+03    1.3136451e+03    1.3913176e+03    1.2197539e+03    1.7957223e+03    1.9141094e+03
   8.1406355e+02    7.8259745e+02    8.9636860e+02    1.0902894e+03    1.4821882e+03    1.3173098e+03    1.7756270e+03    1.7031657e+03    1.5841099e+03
   6.8448304e+02    8.6967421e+02    9.8329899e+02    1.2372881e+03    1.7343360e+03    1.3006161e+03    1.8995712e+03    1.9802534e+03    1.6112292e+03
   8.5543048e+02    7.7699676e+02    1.3408527e+03    1.2105419e+03    1.1758209e+03    1.6293164e+03    1.5445873e+03    1.6532285e+03    1.5243042e+03
   7.8960021e+02    8.1311361e+02    9.3885570e+02    1.2197406e+03    1.4109125e+03    1.6234471e+03    2.1566170e+03    2.0960385e+03    1.3546859e+03
   8.6609832e+02    9.0848157e+02    9.5976653e+02    1.0760957e+03    1.4914098e+03    1.3979057e+03    1.7469675e+03    1.4022465e+03    1.7743756e+03
   7.0363378e+02    8.0457087e+02    9.6212728e+02    9.6431875e+02    1.5023460e+03    1.4061674e+03    1.3975050e+03    1.8198080e+03    1.5135500e+03
   7.0294068e+02    9.5962382e+02    9.2990163e+02    1.2438300e+03    1.6327982e+03    1.7771654e+03    1.9605741e+03    1.7340491e+03    1.2856602e+03
   8.2515039e+02    9.5762521e+02    8.6966575e+02    1.2294382e+03    1.3767220e+03    1.3787138e+03    1.8064197e+03    1.3889580e+03    1.9352849e+03
   8.0313570e+02    8.6886176e+02    9.5094067e+02    1.1164093e+03    1.2802565e+03    1.4155997e+03    1.5841634e+03    1.2867694e+03    1.7008570e+03
   9.3708273e+02    8.9421086e+02    1.0047083e+03    1.0458057e+03    1.0343143e+03    1.3398872e+03    1.3563703e+03    1.2427531e+03    1.5161641e+03
   9.2054628e+02    9.6094057e+02    1.0369323e+03    1.0606111e+03    1.6287733e+03    1.3560310e+03    1.8258786e+03    2.2010160e+03    1.5162747e+03
   8.6704042e+02    8.2990985e+02    9.5590098e+02    1.2246667e+03    1.7611818e+03    1.4273344e+03    1.6481968e+03    1.3754444e+03    1.3943586e+03
   7.2050700e+02    8.1814801e+02    7.7629524e+02    1.2613280e+03    1.4388567e+03    1.6883394e+03    1.5248167e+03    1.9687471e+03    1.2312688e+03
   7.9574678e+02    6.8840693e+02    8.5463885e+02    1.0248323e+03    1.4844800e+03    1.5453138e+03    2.1838713e+03    1.4568612e+03    1.3582060e+03
   8.2979532e+02    8.5757601e+02    9.2524910e+02    1.5080518e+03    1.3910017e+03    1.2447640e+03    1.7401608e+03    1.5257986e+03    1.2716390e+03
   8.3372508e+02    7.2024262e+02    9.0320219e+02    1.1515543e+03    1.1230021e+03    1.3534302e+03    1.3265149e+03    1.1065855e+03    1.3047523e+03
   8.0928260e+02    8.5878742e+02    8.2945445e+02    1.0603742e+03    1.3956973e+03    1.4745151e+03    1.3312821e+03    1.5020315e+03    1.8432102e+03
   7.7655135e+02    7.6522605e+02    8.5946492e+02    1.1731811e+03    1.1876733e+03    2.0312942e+03    1.7960769e+03    1.5656202e+03    1.3998611e+03
   8.0705991e+02    8.6240035e+02    9.8954444e+02    1.0851514e+03    1.5087615e+03    1.4639303e+03    1.7805291e+03    1.5580233e+03    1.5291935e+03
   7.0971470e+02    6.7984236e+02    8.3856300e+02    1.3603008e+03    1.8014449e+03    1.7913495e+03    2.0315283e+03    2.0401269e+03    1.4195710e+03
   7.7813573e+02    8.8326761e+02    8.0294761e+02    1.0580886e+03    1.3340643e+03    1.2907756e+03    1.5926865e+03    1.5783829e+03    1.8005675e+03
   7.5152340e+02    6.7023256e+02    7.4402327e+02    9.7651092e+02    1.3135246e+03    1.2405699e+03    1.4930777e+03    1.5017583e+03    1.7349081e+03
   8.4488315e+02    8.6387689e+02    8.5733624e+02    1.2900486e+03    1.4410815e+03    1.3485167e+03    1.5644886e+03    1.7686832e+03    1.6821229e+03
   8.4022833e+02    7.4606445e+02    9.9534689e+02    1.3316995e+03    1.4965750e+03    1.6320170e+03    1.9731864e+03    1.8466033e+03    1.7031033e+03
   7.9476295e+02    8.4218417e+02    8.3817832e+02    1.1358269e+03    1.1395694e+03    1.3968600e+03    1.9640454e+03    1.8991470e+03    1.5405440e+03
   8.6446898e+02    8.3554142e+02    8.9391483e+02    1.2491589e+03    1.3423034e+03    1.1430268e+03    1.4338545e+03    2.1187481e+03    1.5887971e+03
   9.1963772e+02    7.7777271e+02    8.5948895e+02    1.0935365e+03    1.5040918e+03    1.3952413e+03    1.5395981e+03    1.9219037e+03    1.2862486e+03
   8.4736333e+02    9.1272922e+02    9.8994441e+02    1.1463223e+03    1.5337005e+03    1.5547073e+03    1.6379309e+03    1.5549714e+03    1.6005290e+03
   7.2497349e+02    9.4789279e+02    1.2442291e+03    1.1958424e+03    1.6252191e+03    1.6667271e+03    1.5344874e+03    1.7517686e+03    1.6112636e+03
   9.2155616e+02    1.0210563e+03    1.1211360e+03    1.3635559e+03    1.3243841e+03    1.5461976e+03    1.5907600e+03    1.4913010e+03    1.2636827e+03
   8.6053736e+02    6.9344508e+02    9.2387665e+02    1.0671636e+03    1.3994655e+03    1.3560208e+03    1.5231732e+03    1.5371156e+03    1.7324155e+03
   9.7592805e+02    8.7985451e+02    1.0220414e+03    1.1510020e+03    1.4096847e+03    1.3812486e+03    1.7420929e+03    1.7927643e+03    1.5971450e+03
   7.5025907e+02    7.1094421e+02    9.7431764e+02    1.3109953e+03    1.5780909e+03    1.5723768e+03    1.8309104e+03    1.7801118e+03    2.0119772e+03
   1.0353842e+03    1.1309395e+03    1.1344786e+03    1.0543576e+03    1.3398445e+03    1.4558720e+03    1.4664394e+03    1.6146140e+03    1.6842005e+03
   9.0188194e+02    7.9886397e+02    7.6007573e+02    1.3676864e+03    1.1504437e+03    1.4981204e+03    1.7785370e+03    1.3585871e+03    1.5826623e+03
   7.3657792e+02    7.8685699e+02    9.3867760e+02    1.3183419e+03    1.7263711e+03    1.3944870e+03    2.2133273e+03    1.8125033e+03    1.9462122e+03
   8.8566460e+02    9.5175571e+02    9.2405431e+02    1.2990279e+03    1.3604330e+03    1.5172631e+03    1.3772930e+03    1.8650266e+03    1.4230506e+03
   8.7072491e+02    8.3503029e+02    8.5058402e+02    1.2127186e+03    1.6818516e+03    1.6076982e+03    1.6212393e+03    1.4317414e+03    1.7806841e+03
   6.6917410e+02    7.5019024e+02    1.0014065e+03    1.2150744e+03    1.8046390e+03    1.6662258e+03    1.6997773e+03    2.1225747e+03    2.0461540e+03
