# SNIa relative magnitude posterior from GP 
#  redshifts : 0.295, 0.311, 0.35, 0.44, 0.57, 0.6, 0.73, 0.745, 2.34 
# 
#        d1               d2               d3               d4               d5               d6               d7               d8               d9
   2.1609105e+01    2.1706877e+01    2.1962601e+01    2.2567808e+01    2.3234072e+01    2.3425059e+01    2.3876108e+01    2.3843679e+01    2.6811359e+01
   2.1535985e+01    2.1724213e+01    2.1943521e+01    2.2575446e+01    2.3273307e+01    2.3453019e+01    2.3885019e+01    2.3985805e+01    2.6865497e+01
   2.1631945e+01    2.1627076e+01    2.2004560e+01    2.2550122e+01    2.3257599e+01    2.3377124e+01    2.3883446e+01    2.3943504e+01    2.6995835e+01
   2.1548150e+01    2.1719866e+01    2.2013729e+01    2.2610669e+01    2.3309909e+01    2.3398853e+01    2.3909207e+01    2.3957042e+01    2.6980256e+01
   2.1597475e+01    2.1652974e+01    2.2049963e+01    2.2587098e+01    2.3257171e+01    2.3445670e+01    2.3991690e+01    2.3980811e+01    2.6631580e+01
   2.1588022e+01    2.1704635e+01    2.1979876e+01    2.2603764e+01    2.3297380e+01    2.3375520e+01    2.3900875e+01    2.4012507e+01    2.6746740e+01
   2.1541117e+01    2.1634768e+01    2.2001359e+01    2.2537528e+01    2.3231154e+01    2.3377072e+01    2.3904684e+01    2.4010577e+01    2.6965376e+01
   2.1547926e+01    2.1678076e+01    2.2012260e+01    2.2540888e+01    2.3261237e+01    2.3407615e+01    2.3924330e+01    2.3947064e+01    2.6791978e+01
   2.1575196e+01    2.1716669e+01    2.2051232e+01    2.2514588e+01    2.3349479e+01    2.3419754e+01    2.3938836e+01    2.3951241e+01    2.6792138e+01
   2.1545308e+01    2.1660599e+01    2.2025943e+01    2.2605412e+01    2.3259854e+01    2.3401682e+01    2.3922574e+01    2.4000850e+01    2.6946650e+01
   2.1581038e+01    2.1686095e+01    2.1968124e+01    2.2567164e+01    2.3307313e+01    2.3436315e+01    2.3907143e+01    2.3985740e+01    2.6756499e+01
   2.1515923e+01    2.1716868e+01    2.2018535e+01    2.2586424e+01    2.3249090e+01    2.3343388e+01    2.3953448e+01    2.3948769e+01    2.6799914e+01
   2.1594284e+01    2.1668947e+01    2.2007699e+01    2.2581113e+01    2.3305547e+01    2.3367384e+01    2.3929609e+01    2.3953498e+01    2.6750201e+01
   2.1499548e+01    2.1706098e+01    2.1937945e+01    2.2551205e+01    2.3246327e+01    2.3433266e+01    2.3935929e+01    2.3977038e+01    2.6852887e+01
   2.1582762e+01    2.1680389e+01    2.1903485e+01    2.2566937e+01    2.3265424e+01    2.3390639e+01    2.3943846e+01    2.4028373e+01    2.6748988e+01
   2.1562526e+01    2.1715489e+01    2.1999839e+01    2.2606314e+01    2.3242876e+01    2.3389737e+01    2.3900391e+01    2.3917876e+01    2.6963336e+01
   2.1559314e+01    2.1752117e+01    2.1974714e+01    2.2577308e+01    2.3290740e+01    2.3397559e+01    2.3849816e+01    2.3982558e+01    2.6815945e+01
   2.1539723e+01    2.1707631e+01    2.2038468e+01    2.2581941e+01    2.3327436e+01    2.3408531e+01    2.3921054e+01    2.4006922e+01    2.7044891e+01
   2.1567592e+01    2.1730737e+01    2.2015335e+01    2.2554703e+01    2.3334898e+01    2.3391399e+01    2.3965007e+01    2.3947085e+01    2.6959381e+01
   2.1487785e+01    2.1694166e+01    2.2029590e+01    2.2575102e+01    2.3239114e+01    2.3374095e+01    2.3911385e+01    2.4013178e+01    2.6772077e+01
   2.1605839e+01    2.1754138e+01    2.2044279e+01    2.2631959e+01    2.3286709e+01    2.3416465e+01    2.3875527e+01    2.3928308e+01    2.6781601e+01
   2.1581929e+01    2.1706706e+01    2.2000454e+01    2.2587909e+01    2.3346684e+01    2.3372474e+01    2.3968657e+01    2.4060590e+01    2.6813484e+01
   2.1594958e+01    2.1734019e+01    2.2029527e+01    2.2635018e+01    2.3281357e+01    2.3407272e+01    2.3938135e+01    2.3913839e+01    2.6727450e+01
   2.1532499e+01    2.1711592e+01    2.1973402e+01    2.2566947e+01    2.3256854e+01    2.3444146e+01    2.3922714e+01    2.3957814e+01    2.7014912e+01
   2.1585305e+01    2.1746315e+01    2.1947743e+01    2.2596126e+01    2.3286854e+01    2.3392512e+01    2.3888458e+01    2.3925262e+01    2.6838467e+01
   2.1536558e+01    2.1688515e+01    2.1974614e+01    2.2519222e+01    2.3267065e+01    2.3401214e+01    2.3952523e+01    2.3972089e+01    2.6719995e+01
   2.1584457e+01    2.1693981e+01    2.1942697e+01    2.2622301e+01    2.3347499e+01    2.3460003e+01    2.3913715e+01    2.4044525e+01    2.6774236e+01
   2.1551693e+01    2.1672757e+01    2.2050473e+01    2.2558173e+01    2.3237669e+01    2.3267896e+01    2.3943398e+01    2.3914477e+01    2.7069036e+01
   2.1535196e+01    2.1749826e+01    2.2023705e+01    2.2601582e+01    2.3277645e+01    2.3482336e+01    2.3932893e+01    2.3958109e+01    2.6853886e+01
   2.1600364e+01    2.1653677e+01    2.1986813e+01    2.2620398e+01    2.3246067e+01    2.3443288e+01    2.3935814e+01    2.3983071e+01    2.6708006e+01
   2.1545958e+01    2.1659697e+01    2.1993899e+01    2.2598750e+01    2.3257575e+01    2.3421986e+01    2.3888821e+01    2.3952527e+01    2.6858710e+01
   2.1553277e+01    2.1676779e+01    2.1941873e+01    2.2573017e+01    2.3229815e+01    2.3447012e+01    2.3927140e+01    2.3932676e+01    2.6912430e+01
   2.1540742e+01    2.1660988e+01    2.1970216e+01    2.2569412e+01    2.3256591e+01    2.3416881e+01    2.3912909e+01    2.3930542e+01    2.6754157e+01
   2.1569700e+01    2.1698328e+01    2.1970265e+01    2.2514455e+01    2.3278267e+01    2.3497278e+01    2.3934306e+01    2.4033486e+01    2.6707882e+01
   2.1593527e+01    2.1742372e+01    2.2023123e+01    2.2572832e+01    2.3218719e+01    2.3384825e+01    2.3918089e+01    2.4042589e+01    2.6885486e+01
   2.1534996e+01    2.1772769e+01    2.2033804e+01    2.2591797e+01    2.3325329e+01    2.3391933e+01    2.3875068e+01    2.3948020e+01    2.6795649e+01
   2.1573889e+01    2.1702301e+01    2.1932967e+01    2.2554388e+01    2.3234188e+01    2.3392133e+01    2.3838213e+01    2.4012676e+01    2.6776275e+01
   2.1574809e+01    2.1658970e+01    2.1947885e+01    2.2632515e+01    2.3254826e+01    2.3376949e+01    2.3902564e+01    2.3905778e+01    2.6955898e+01
   2.1540612e+01    2.1706118e+01    2.2006211e+01    2.2576967e+01    2.3293423e+01    2.3349574e+01    2.3961974e+01    2.3933677e+01    2.6848990e+01
   2.1564170e+01    2.1701679e+01    2.1983570e+01    2.2578883e+01    2.3312627e+01    2.3344271e+01    2.3906051e+01    2.3990695e+01    2.6725594e+01
   2.1577667e+01    2.1676791e+01    2.2032638e+01    2.2557000e+01    2.3251613e+01    2.3334783e+01    2.3891505e+01    2.3951526e+01    2.7065467e+01
   2.1572876e+01    2.1653922e+01    2.2065047e+01    2.2586402e+01    2.3315046e+01    2.3333974e+01    2.3909096e+01    2.3931222e+01    2.6869028e+01
   2.1524879e+01    2.1664355e+01    2.1962644e+01    2.2603741e+01    2.3253750e+01    2.3432125e+01    2.3928188e+01    2.4017150e+01    2.7005676e+01
   2.1522760e+01    2.1768270e+01    2.2035117e+01    2.2606576e+01    2.3331342e+01    2.3425839e+01    2.3930149e+01    2.3993984e+01    2.6651992e+01
   2.1551080e+01    2.1755089e+01    2.1989727e+01    2.2574755e+01    2.3286698e+01    2.3440799e+01    2.3973208e+01    2.3977500e+01    2.6865035e+01
   2.1527638e+01    2.1697277e+01    2.1967484e+01    2.2568798e+01    2.3229108e+01    2.3408223e+01    2.3940309e+01    2.3995268e+01    2.6880680e+01
   2.1540090e+01    2.1703997e+01    2.1972292e+01    2.2598712e+01    2.3239102e+01    2.3332641e+01    2.3881734e+01    2.3967535e+01    2.6744888e+01
   2.1550413e+01    2.1803786e+01    2.2001964e+01    2.2585051e+01    2.3257753e+01    2.3388830e+01    2.3870071e+01    2.3900216e+01    2.6964622e+01
   2.1596862e+01    2.1727805e+01    2.2014636e+01    2.2643419e+01    2.3230530e+01    2.3446743e+01    2.3913211e+01    2.3971867e+01    2.6980933e+01
   2.1536528e+01    2.1691949e+01    2.2029231e+01    2.2572254e+01    2.3222610e+01    2.3340059e+01    2.3936323e+01    2.3921461e+01    2.6852390e+01
   2.1541236e+01    2.1662058e+01    2.2008677e+01    2.2626598e+01    2.3232407e+01    2.3398168e+01    2.3899507e+01    2.3960704e+01    2.6908112e+01
   2.1570809e+01    2.1680014e+01    2.1962585e+01    2.2669751e+01    2.3272127e+01    2.3404379e+01    2.3944968e+01    2.3973961e+01    2.6899383e+01
   2.1561479e+01    2.1724440e+01    2.2078047e+01    2.2646223e+01    2.3265396e+01    2.3432553e+01    2.3876638e+01    2.3990089e+01    2.6908744e+01
   2.1563273e+01    2.1699515e+01    2.2047453e+01    2.2604554e+01    2.3366842e+01    2.3363572e+01    2.3847296e+01    2.3998539e+01    2.7011302e+01
   2.1540226e+01    2.1732532e+01    2.2010273e+01    2.2577732e+01    2.3235619e+01    2.3414201e+01    2.3982846e+01    2.4015267e+01    2.6952906e+01
   2.1517868e+01    2.1724043e+01    2.1981863e+01    2.2631980e+01    2.3317412e+01    2.3432419e+01    2.3985776e+01    2.4033397e+01    2.6970200e+01
   2.1602500e+01    2.1656520e+01    2.2042849e+01    2.2555908e+01    2.3222634e+01    2.3376817e+01    2.3866554e+01    2.3968835e+01    2.6834576e+01
   2.1591735e+01    2.1671889e+01    2.1992056e+01    2.2551905e+01    2.3230287e+01    2.3446404e+01    2.3947280e+01    2.3989665e+01    2.6724897e+01
   2.1577904e+01    2.1756953e+01    2.1962827e+01    2.2580591e+01    2.3236591e+01    2.3393189e+01    2.3912139e+01    2.4011458e+01    2.6808502e+01
   2.1595313e+01    2.1690298e+01    2.2011370e+01    2.2581282e+01    2.3242114e+01    2.3455925e+01    2.3931474e+01    2.3906948e+01    2.6958802e+01
   2.1542596e+01    2.1684384e+01    2.1968094e+01    2.2594790e+01    2.3304349e+01    2.3379704e+01    2.3883669e+01    2.3960919e+01    2.6947955e+01
   2.1569992e+01    2.1666158e+01    2.2002839e+01    2.2582303e+01    2.3293584e+01    2.3426964e+01    2.3940215e+01    2.3993710e+01    2.7001036e+01
   2.1593279e+01    2.1681997e+01    2.2013057e+01    2.2643947e+01    2.3358256e+01    2.3486628e+01    2.3985121e+01    2.3981563e+01    2.6708560e+01
   2.1614993e+01    2.1732301e+01    2.1949139e+01    2.2584370e+01    2.3282273e+01    2.3407537e+01    2.3922336e+01    2.4004959e+01    2.6844135e+01
   2.1508723e+01    2.1642234e+01    2.2059871e+01    2.2576056e+01    2.3260524e+01    2.3436561e+01    2.3875256e+01    2.4012503e+01    2.6814446e+01
   2.1620615e+01    2.1682135e+01    2.2042155e+01    2.2587332e+01    2.3249255e+01    2.3422371e+01    2.3886472e+01    2.3943667e+01    2.6878095e+01
   2.1549825e+01    2.1643444e+01    2.1989425e+01    2.2563076e+01    2.3278472e+01    2.3365128e+01    2.3855971e+01    2.3925508e+01    2.6975063e+01
   2.1517728e+01    2.1731213e+01    2.2021382e+01    2.2600745e+01    2.3267103e+01    2.3395797e+01    2.3912396e+01    2.4073637e+01    2.6956233e+01
   2.1490552e+01    2.1705617e+01    2.1975487e+01    2.2544149e+01    2.3208791e+01    2.3378755e+01    2.3877663e+01    2.3889317e+01    2.6827406e+01
   2.1528799e+01    2.1710729e+01    2.1992107e+01    2.2555037e+01    2.3240197e+01    2.3413047e+01    2.3917095e+01    2.3967003e+01    2.6926028e+01
   2.1485537e+01    2.1698813e+01    2.2011812e+01    2.2537958e+01    2.3225006e+01    2.3322010e+01    2.3905661e+01    2.3904732e+01    2.6809042e+01
   2.1627986e+01    2.1719203e+01    2.1978488e+01    2.2579056e+01    2.3294770e+01    2.3447192e+01    2.3951672e+01    2.4011063e+01    2.6786803e+01
   2.1584433e+01    2.1716716e+01    2.1985235e+01    2.2601041e+01    2.3242560e+01    2.3417791e+01    2.3955782e+01    2.3975815e+01    2.6732324e+01
   2.1554866e+01    2.1725369e+01    2.2017406e+01    2.2566926e+01    2.3256857e+01    2.3379330e+01    2.3911682e+01    2.4010993e+01    2.6723592e+01
   2.1622875e+01    2.1686775e+01    2.2004576e+01    2.2585923e+01    2.3304401e+01    2.3336919e+01    2.3977297e+01    2.4014109e+01    2.6826890e+01
   2.1623357e+01    2.1666744e+01    2.2010152e+01    2.2607706e+01    2.3266102e+01    2.3410317e+01    2.3998175e+01    2.3983694e+01    2.6853738e+01
   2.1557231e+01    2.1654922e+01    2.2010072e+01    2.2641265e+01    2.3245759e+01    2.3475191e+01    2.3917860e+01    2.3960185e+01    2.6959479e+01
   2.1561079e+01    2.1710573e+01    2.2059426e+01    2.2606175e+01    2.3304879e+01    2.3396034e+01    2.3999191e+01    2.3953800e+01    2.6835722e+01
   2.1588007e+01    2.1736835e+01    2.2052105e+01    2.2603869e+01    2.3292382e+01    2.3454102e+01    2.3907188e+01    2.4015456e+01    2.7009379e+01
   2.1621608e+01    2.1674350e+01    2.1990533e+01    2.2637784e+01    2.3298027e+01    2.3360411e+01    2.3946231e+01    2.4032152e+01    2.7004259e+01
   2.1596425e+01    2.1667757e+01    2.2021890e+01    2.2542715e+01    2.3268104e+01    2.3447109e+01    2.3938824e+01    2.3972393e+01    2.6902851e+01
   2.1614611e+01    2.1718462e+01    2.1994668e+01    2.2632762e+01    2.3351807e+01    2.3419546e+01    2.3877532e+01    2.4017325e+01    2.6910808e+01
   2.1558728e+01    2.1730283e+01    2.1994981e+01    2.2621106e+01    2.3308787e+01    2.3400197e+01    2.3938668e+01    2.4011041e+01    2.6739820e+01
   2.1586106e+01    2.1708982e+01    2.2031546e+01    2.2503071e+01    2.3292903e+01    2.3390123e+01    2.3927560e+01    2.3995907e+01    2.6921831e+01
   2.1597844e+01    2.1723841e+01    2.1955844e+01    2.2580363e+01    2.3238276e+01    2.3419915e+01    2.3964587e+01    2.3958007e+01    2.6764128e+01
   2.1553296e+01    2.1691741e+01    2.2050207e+01    2.2595757e+01    2.3232076e+01    2.3395724e+01    2.3937785e+01    2.4027914e+01    2.6877149e+01
   2.1537233e+01    2.1667134e+01    2.2038501e+01    2.2606468e+01    2.3319455e+01    2.3463635e+01    2.3826472e+01    2.3929651e+01    2.6814415e+01
   2.1607592e+01    2.1715881e+01    2.2034442e+01    2.2572021e+01    2.3287680e+01    2.3344507e+01    2.3883083e+01    2.3984650e+01    2.6874724e+01
   2.1586921e+01    2.1647634e+01    2.2071171e+01    2.2630458e+01    2.3289394e+01    2.3393016e+01    2.3946206e+01    2.3926697e+01    2.6824095e+01
   2.1539658e+01    2.1672707e+01    2.1978171e+01    2.2557871e+01    2.3304256e+01    2.3410362e+01    2.4006199e+01    2.3959347e+01    2.6731440e+01
   2.1523606e+01    2.1720466e+01    2.2031176e+01    2.2525189e+01    2.3271543e+01    2.3363438e+01    2.3869809e+01    2.3937647e+01    2.6822160e+01
   2.1578141e+01    2.1753603e+01    2.1953238e+01    2.2587358e+01    2.3297204e+01    2.3435987e+01    2.3913014e+01    2.3969848e+01    2.6900928e+01
   2.1585161e+01    2.1712464e+01    2.2006994e+01    2.2633065e+01    2.3255753e+01    2.3320276e+01    2.3916498e+01    2.3941425e+01    2.6991396e+01
   2.1603700e+01    2.1694765e+01    2.1962771e+01    2.2608744e+01    2.3197236e+01    2.3388443e+01    2.3897353e+01    2.3954212e+01    2.6836542e+01
   2.1566716e+01    2.1645579e+01    2.2006145e+01    2.2554652e+01    2.3163631e+01    2.3358419e+01    2.3911544e+01    2.3950116e+01    2.6812600e+01
   2.1573148e+01    2.1744697e+01    2.1962191e+01    2.2612934e+01    2.3231972e+01    2.3459173e+01    2.3913952e+01    2.3933300e+01    2.6706914e+01
   2.1564638e+01    2.1694024e+01    2.1986552e+01    2.2550103e+01    2.3276184e+01    2.3352329e+01    2.3889016e+01    2.3998534e+01    2.6939463e+01
   2.1545121e+01    2.1709867e+01    2.1981694e+01    2.2619080e+01    2.3214529e+01    2.3386051e+01    2.3933046e+01    2.3921729e+01    2.6973689e+01
   2.1592098e+01    2.1678302e+01    2.1991840e+01    2.2590380e+01    2.3231976e+01    2.3409963e+01    2.3845924e+01    2.4029903e+01    2.6718642e+01
   2.1562522e+01    2.1750310e+01    2.2010362e+01    2.2620260e+01    2.3235742e+01    2.3398264e+01    2.3905817e+01    2.3972272e+01    2.7005241e+01
   2.1608810e+01    2.1754444e+01    2.2032536e+01    2.2534342e+01    2.3294036e+01    2.3446495e+01    2.3934337e+01    2.3968910e+01    2.6930608e+01
   2.1607061e+01    2.1679982e+01    2.1959472e+01    2.2600303e+01    2.3200455e+01    2.3345684e+01    2.3838215e+01    2.3928730e+01    2.6951400e+01
   2.1561523e+01    2.1713340e+01    2.1978536e+01    2.2652787e+01    2.3261546e+01    2.3361457e+01    2.3915839e+01    2.3936745e+01    2.7096182e+01
   2.1550950e+01    2.1699296e+01    2.2008992e+01    2.2565720e+01    2.3234620e+01    2.3381524e+01    2.3898230e+01    2.4046385e+01    2.6923449e+01
   2.1607857e+01    2.1666548e+01    2.1968650e+01    2.2592896e+01    2.3258660e+01    2.3420227e+01    2.3871274e+01    2.3980589e+01    2.6882756e+01
   2.1556401e+01    2.1660943e+01    2.2008306e+01    2.2540438e+01    2.3274139e+01    2.3402076e+01    2.3897950e+01    2.3956228e+01    2.6854511e+01
   2.1549621e+01    2.1756632e+01    2.2033702e+01    2.2582280e+01    2.3291236e+01    2.3410899e+01    2.3884735e+01    2.4012679e+01    2.6892478e+01
   2.1543810e+01    2.1647272e+01    2.1975472e+01    2.2587022e+01    2.3232791e+01    2.3418401e+01    2.3906105e+01    2.3969468e+01    2.6689949e+01
   2.1579050e+01    2.1701085e+01    2.1978063e+01    2.2524606e+01    2.3281851e+01    2.3388257e+01    2.3914886e+01    2.3943819e+01    2.6912114e+01
   2.1546172e+01    2.1755282e+01    2.2020407e+01    2.2628778e+01    2.3251255e+01    2.3408858e+01    2.3904112e+01    2.4011044e+01    2.7051285e+01
   2.1585155e+01    2.1706248e+01    2.2049377e+01    2.2575562e+01    2.3272238e+01    2.3497308e+01    2.3896621e+01    2.4050963e+01    2.6733674e+01
   2.1566801e+01    2.1771607e+01    2.2010098e+01    2.2563798e+01    2.3339759e+01    2.3374672e+01    2.3881386e+01    2.3961063e+01    2.6788936e+01
   2.1570290e+01    2.1744443e+01    2.2031208e+01    2.2598799e+01    2.3194983e+01    2.3426409e+01    2.3929517e+01    2.3914815e+01    2.6980221e+01
   2.1634124e+01    2.1671803e+01    2.1940172e+01    2.2586414e+01    2.3341736e+01    2.3405907e+01    2.3877354e+01    2.3972777e+01    2.6903203e+01
   2.1583140e+01    2.1720882e+01    2.1975630e+01    2.2624658e+01    2.3287359e+01    2.3453458e+01    2.3885091e+01    2.3923403e+01    2.6838575e+01
   2.1591746e+01    2.1707165e+01    2.2023532e+01    2.2566609e+01    2.3229919e+01    2.3390004e+01    2.3866086e+01    2.3967356e+01    2.6907141e+01
   2.1563726e+01    2.1673650e+01    2.1993344e+01    2.2636974e+01    2.3267593e+01    2.3374513e+01    2.3933505e+01    2.3987173e+01    2.6854143e+01
   2.1566612e+01    2.1743932e+01    2.2027509e+01    2.2556514e+01    2.3258941e+01    2.3437586e+01    2.3963385e+01    2.3977365e+01    2.6797854e+01
   2.1590660e+01    2.1699518e+01    2.2008104e+01    2.2607878e+01    2.3256912e+01    2.3323937e+01    2.3902000e+01    2.3972068e+01    2.6864815e+01
   2.1550699e+01    2.1688676e+01    2.1979286e+01    2.2618384e+01    2.3266519e+01    2.3345092e+01    2.3912706e+01    2.3966251e+01    2.6898364e+01
   2.1552442e+01    2.1733821e+01    2.1938545e+01    2.2595640e+01    2.3317569e+01    2.3421964e+01    2.3946615e+01    2.4009210e+01    2.6818168e+01
   2.1571257e+01    2.1725475e+01    2.1981664e+01    2.2630059e+01    2.3291228e+01    2.3380070e+01    2.3915069e+01    2.3978247e+01    2.6875277e+01
   2.1565737e+01    2.1680097e+01    2.1971314e+01    2.2587746e+01    2.3287112e+01    2.3370391e+01    2.3885513e+01    2.3926670e+01    2.6802956e+01
   2.1540775e+01    2.1650690e+01    2.2032718e+01    2.2607300e+01    2.3301714e+01    2.3357944e+01    2.3956112e+01    2.3962392e+01    2.6764829e+01
   2.1548406e+01    2.1674810e+01    2.2012008e+01    2.2545782e+01    2.3210612e+01    2.3295565e+01    2.3903825e+01    2.3975208e+01    2.7019525e+01
   2.1614966e+01    2.1691135e+01    2.2064400e+01    2.2594712e+01    2.3302412e+01    2.3353783e+01    2.3950793e+01    2.3959210e+01    2.6771709e+01
   2.1609523e+01    2.1711008e+01    2.1957149e+01    2.2554523e+01    2.3237803e+01    2.3376587e+01    2.3930296e+01    2.3957662e+01    2.6949544e+01
   2.1556836e+01    2.1719768e+01    2.2021582e+01    2.2581317e+01    2.3231123e+01    2.3375608e+01    2.3942878e+01    2.3961577e+01    2.6734843e+01
   2.1603456e+01    2.1687447e+01    2.1982487e+01    2.2584777e+01    2.3216283e+01    2.3431134e+01    2.3864281e+01    2.3925117e+01    2.6865465e+01
   2.1518404e+01    2.1701083e+01    2.2010023e+01    2.2590406e+01    2.3224515e+01    2.3351730e+01    2.3862001e+01    2.3929482e+01    2.6925643e+01
   2.1542759e+01    2.1648656e+01    2.1999380e+01    2.2531810e+01    2.3278838e+01    2.3381005e+01    2.3968411e+01    2.3970521e+01    2.7020486e+01
   2.1572493e+01    2.1701774e+01    2.1934108e+01    2.2600374e+01    2.3253283e+01    2.3390841e+01    2.3891086e+01    2.3881794e+01    2.6831984e+01
   2.1578011e+01    2.1746464e+01    2.1989239e+01    2.2628835e+01    2.3322856e+01    2.3385689e+01    2.3852367e+01    2.3958665e+01    2.6842102e+01
   2.1595678e+01    2.1726996e+01    2.2027128e+01    2.2580965e+01    2.3259477e+01    2.3439328e+01    2.3918761e+01    2.4015704e+01    2.6859427e+01
   2.1579947e+01    2.1735831e+01    2.2001542e+01    2.2582069e+01    2.3297027e+01    2.3462144e+01    2.3867290e+01    2.3951120e+01    2.6920160e+01
   2.1636971e+01    2.1745080e+01    2.2028375e+01    2.2572504e+01    2.3287869e+01    2.3412111e+01    2.3915404e+01    2.4037151e+01    2.6854099e+01
   2.1561841e+01    2.1737731e+01    2.1976618e+01    2.2597698e+01    2.3304421e+01    2.3356950e+01    2.3915705e+01    2.3978927e+01    2.6756474e+01
   2.1580362e+01    2.1697787e+01    2.1985968e+01    2.2556438e+01    2.3226275e+01    2.3412606e+01    2.3865275e+01    2.3973615e+01    2.7094542e+01
   2.1505456e+01    2.1690100e+01    2.2044095e+01    2.2641380e+01    2.3255691e+01    2.3428209e+01    2.3966560e+01    2.3949389e+01    2.6795684e+01
   2.1495973e+01    2.1740961e+01    2.2029593e+01    2.2579504e+01    2.3242475e+01    2.3408001e+01    2.3884277e+01    2.3968146e+01    2.6888483e+01
   2.1559352e+01    2.1692889e+01    2.2003762e+01    2.2620633e+01    2.3335918e+01    2.3352260e+01    2.3926619e+01    2.3972544e+01    2.6835818e+01
   2.1615781e+01    2.1722407e+01    2.2004807e+01    2.2600407e+01    2.3257884e+01    2.3361359e+01    2.3869855e+01    2.4000085e+01    2.7098583e+01
   2.1547264e+01    2.1706915e+01    2.2021942e+01    2.2622932e+01    2.3311844e+01    2.3410418e+01    2.3962944e+01    2.3935865e+01    2.6730510e+01
   2.1491832e+01    2.1653708e+01    2.1960501e+01    2.2639982e+01    2.3267832e+01    2.3409891e+01    2.3859707e+01    2.3912890e+01    2.7032511e+01
   2.1588251e+01    2.1706989e+01    2.1990541e+01    2.2603747e+01    2.3251142e+01    2.3472623e+01    2.3960557e+01    2.4037165e+01    2.6809546e+01
   2.1590952e+01    2.1739027e+01    2.1931908e+01    2.2644235e+01    2.3249585e+01    2.3374310e+01    2.3902083e+01    2.3959089e+01    2.6777061e+01
   2.1548232e+01    2.1708597e+01    2.2024895e+01    2.2591667e+01    2.3259921e+01    2.3373415e+01    2.3957551e+01    2.3937955e+01    2.6808801e+01
   2.1471625e+01    2.1670299e+01    2.2021688e+01    2.2515708e+01    2.3326993e+01    2.3378907e+01    2.3947440e+01    2.3976671e+01    2.6816372e+01
   2.1584784e+01    2.1678973e+01    2.1993669e+01    2.2627027e+01    2.3259251e+01    2.3409691e+01    2.4000555e+01    2.3961936e+01    2.6874741e+01
   2.1538444e+01    2.1663121e+01    2.1955983e+01    2.2644795e+01    2.3257488e+01    2.3354191e+01    2.3884587e+01    2.3936943e+01    2.6686150e+01
   2.1606113e+01    2.1651977e+01    2.2017237e+01    2.2604944e+01    2.3329897e+01    2.3419090e+01    2.3842031e+01    2.3991901e+01    2.6871243e+01
   2.1516742e+01    2.1651180e+01    2.1970114e+01    2.2586117e+01    2.3278440e+01    2.3446435e+01    2.3927526e+01    2.3950240e+01    2.6655097e+01
   2.1570857e+01    2.1760792e+01    2.1975463e+01    2.2529579e+01    2.3280743e+01    2.3461449e+01    2.3863471e+01    2.3910388e+01    2.6951581e+01
   2.1636741e+01    2.1660778e+01    2.1984268e+01    2.2590932e+01    2.3282361e+01    2.3433110e+01    2.3943087e+01    2.3977286e+01    2.6993212e+01
   2.1568324e+01    2.1708349e+01    2.1974334e+01    2.2479248e+01    2.3271287e+01    2.3379949e+01    2.3882741e+01    2.3944898e+01    2.6789969e+01
   2.1598084e+01    2.1750010e+01    2.1968116e+01    2.2643248e+01    2.3221376e+01    2.3416262e+01    2.3908353e+01    2.3927093e+01    2.6769743e+01
   2.1548632e+01    2.1689205e+01    2.2073888e+01    2.2562147e+01    2.3280596e+01    2.3411184e+01    2.3994792e+01    2.4045165e+01    2.6647641e+01
   2.1544789e+01    2.1705701e+01    2.1991110e+01    2.2574994e+01    2.3311033e+01    2.3339278e+01    2.3893356e+01    2.4041415e+01    2.6779374e+01
   2.1529471e+01    2.1667683e+01    2.1967335e+01    2.2524759e+01    2.3220876e+01    2.3398934e+01    2.3875282e+01    2.3982637e+01    2.6975582e+01
   2.1562418e+01    2.1727922e+01    2.2059256e+01    2.2627169e+01    2.3267027e+01    2.3441078e+01    2.3836724e+01    2.3961878e+01    2.6880531e+01
   2.1538422e+01    2.1636419e+01    2.1945099e+01    2.2565520e+01    2.3297863e+01    2.3416215e+01    2.3927972e+01    2.3959661e+01    2.6946566e+01
   2.1537741e+01    2.1679781e+01    2.1969987e+01    2.2547615e+01    2.3320190e+01    2.3413390e+01    2.3974630e+01    2.3897962e+01    2.6647631e+01
   2.1615908e+01    2.1795168e+01    2.2045514e+01    2.2549435e+01    2.3330861e+01    2.3350417e+01    2.3969891e+01    2.4019295e+01    2.6906070e+01
   2.1505303e+01    2.1724496e+01    2.1984685e+01    2.2576704e+01    2.3237741e+01    2.3373461e+01    2.3920531e+01    2.4000401e+01    2.6760301e+01
   2.1560371e+01    2.1721287e+01    2.2038257e+01    2.2610958e+01    2.3256338e+01    2.3473078e+01    2.3935409e+01    2.4018812e+01    2.6897518e+01
   2.1554508e+01    2.1671737e+01    2.1973002e+01    2.2625706e+01    2.3214372e+01    2.3395161e+01    2.3950707e+01    2.3955186e+01    2.6663567e+01
   2.1536662e+01    2.1699368e+01    2.2013136e+01    2.2610662e+01    2.3265448e+01    2.3407566e+01    2.3921967e+01    2.3970417e+01    2.6792917e+01
   2.1545709e+01    2.1686594e+01    2.2008387e+01    2.2677772e+01    2.3293786e+01    2.3375956e+01    2.3900137e+01    2.4043163e+01    2.6779464e+01
   2.1597490e+01    2.1683195e+01    2.1965036e+01    2.2617558e+01    2.3278546e+01    2.3394568e+01    2.3904110e+01    2.3956183e+01    2.6893728e+01
