# SLTD+BAO Angular distance posterior from GP 
#  redshifts : 0.35, 0.44, 0.57, 0.6, 0.73, 2.34 
# 
#        d1               d2               d3               d4               d5               d6               d7               d8               d9
   8.6477902e+02    9.0141300e+02    9.9867466e+02    1.1709691e+03    1.3962497e+03    1.4273815e+03    1.5890323e+03    1.5905377e+03    1.5371723e+03
   8.7037604e+02    9.0506708e+02    9.9927448e+02    1.1919381e+03    1.3891826e+03    1.4178531e+03    1.5214350e+03    1.5386730e+03    1.6390451e+03
   8.8126749e+02    9.2890418e+02    1.0257316e+03    1.2156224e+03    1.3919371e+03    1.4189096e+03    1.5106142e+03    1.5394839e+03    1.4873074e+03
   9.8024592e+02    1.0328671e+03    1.1066247e+03    1.2829924e+03    1.3929087e+03    1.4275818e+03    1.4783617e+03    1.5077903e+03    1.5307048e+03
   8.4891269e+02    8.9630819e+02    9.8631387e+02    1.1898770e+03    1.4034807e+03    1.4507492e+03    1.5840490e+03    1.6077292e+03    1.6031905e+03
   8.8813753e+02    9.1988302e+02    1.0014981e+03    1.1710900e+03    1.3739755e+03    1.4074494e+03    1.5411391e+03    1.5374584e+03    1.6044163e+03
   9.0106696e+02    9.5381606e+02    1.0320673e+03    1.1950852e+03    1.3831226e+03    1.4032281e+03    1.5066841e+03    1.5049774e+03    1.6915713e+03
   9.3487841e+02    9.7183732e+02    1.0527599e+03    1.1827052e+03    1.3476950e+03    1.3670383e+03    1.4564471e+03    1.4962609e+03    1.4566939e+03
   8.8205872e+02    9.3007324e+02    1.0288547e+03    1.2119347e+03    1.3709926e+03    1.4235017e+03    1.5360243e+03    1.5585095e+03    1.4926918e+03
   8.6603576e+02    9.1865395e+02    9.9261725e+02    1.1927925e+03    1.3980897e+03    1.4279081e+03    1.5607381e+03    1.5501493e+03    1.4972335e+03
   8.9209407e+02    9.3901503e+02    1.0093343e+03    1.2027215e+03    1.4146039e+03    1.4654028e+03    1.6063639e+03    1.6493156e+03    1.6981308e+03
   9.2421414e+02    9.4875060e+02    1.0032446e+03    1.1662811e+03    1.3620626e+03    1.3897493e+03    1.5065057e+03    1.5593137e+03    1.5778874e+03
   8.5752665e+02    9.1257482e+02    1.0116584e+03    1.2123085e+03    1.4673113e+03    1.5180626e+03    1.6795690e+03    1.6902593e+03    1.5662331e+03
   8.9769880e+02    9.3042609e+02    1.0192035e+03    1.1538412e+03    1.3274970e+03    1.3694862e+03    1.5079529e+03    1.5429337e+03    1.6441880e+03
   8.2328391e+02    8.6896976e+02    9.7735986e+02    1.1711086e+03    1.3831453e+03    1.4417781e+03    1.6227898e+03    1.6270567e+03    1.6245284e+03
   9.0189395e+02    9.5291259e+02    1.0507906e+03    1.2123583e+03    1.4035793e+03    1.4293250e+03    1.5112238e+03    1.5393111e+03    1.6120520e+03
   9.6234900e+02    1.0139167e+03    1.0749775e+03    1.2672123e+03    1.4716997e+03    1.4660848e+03    1.5765149e+03    1.5995987e+03    1.7308947e+03
   8.3721145e+02    8.6999666e+02    9.6914388e+02    1.1626019e+03    1.4081962e+03    1.4488020e+03    1.5778280e+03    1.6337978e+03    1.6060725e+03
   8.9404979e+02    9.3647396e+02    1.0259894e+03    1.1986891e+03    1.4055851e+03    1.4325600e+03    1.5739685e+03    1.5849810e+03    1.5752276e+03
   9.5178061e+02    9.8246592e+02    1.0704714e+03    1.2194634e+03    1.3922232e+03    1.4271331e+03    1.5034169e+03    1.5240053e+03    1.6721282e+03
   9.2900587e+02    9.7761350e+02    1.0547741e+03    1.2133431e+03    1.3741799e+03    1.4177539e+03    1.4961594e+03    1.5342134e+03    1.5886253e+03
   8.9685545e+02    9.3866148e+02    1.0455142e+03    1.2213126e+03    1.3590072e+03    1.3962485e+03    1.4968232e+03    1.4844233e+03    1.5123205e+03
   9.1808456e+02    9.5572517e+02    1.0414117e+03    1.2008537e+03    1.3514374e+03    1.4060663e+03    1.4929877e+03    1.4987880e+03    1.5344741e+03
   8.9968728e+02    9.5316193e+02    1.0392198e+03    1.2251260e+03    1.3636575e+03    1.4088902e+03    1.4942761e+03    1.5144661e+03    1.6589114e+03
   9.4392461e+02    9.6613636e+02    1.0251585e+03    1.1697516e+03    1.3115475e+03    1.3613910e+03    1.4782008e+03    1.4848845e+03    1.6223488e+03
   8.1893859e+02    8.6852138e+02    9.7257405e+02    1.2037995e+03    1.3962193e+03    1.4330315e+03    1.5440162e+03    1.5438047e+03    1.5519512e+03
   9.1323790e+02    9.6806468e+02    1.0405149e+03    1.2128081e+03    1.3728964e+03    1.4137337e+03    1.5178876e+03    1.5249569e+03    1.5406920e+03
   9.2923899e+02    9.5105429e+02    1.0471627e+03    1.1782180e+03    1.3216689e+03    1.3658640e+03    1.5000484e+03    1.5115574e+03    1.6148571e+03
   9.0799744e+02    9.3310207e+02    1.0282201e+03    1.1914764e+03    1.3870614e+03    1.4256766e+03    1.5490321e+03    1.5498082e+03    1.6030610e+03
   8.7994779e+02    9.0944067e+02    1.0263492e+03    1.2100581e+03    1.4196381e+03    1.4520523e+03    1.6011695e+03    1.6035894e+03    1.5832267e+03
   7.9335088e+02    8.4464269e+02    9.4668546e+02    1.1650665e+03    1.3700238e+03    1.4115515e+03    1.5291880e+03    1.5295139e+03    1.5903068e+03
   9.6942133e+02    9.9526553e+02    1.0700181e+03    1.2484779e+03    1.3782135e+03    1.3975913e+03    1.4839944e+03    1.4909878e+03    1.5161953e+03
   9.3697718e+02    9.6175542e+02    1.0555133e+03    1.2153967e+03    1.4104177e+03    1.4243524e+03    1.5558830e+03    1.5558961e+03    1.5241594e+03
   8.9063931e+02    9.3933736e+02    1.0231037e+03    1.1673829e+03    1.3401262e+03    1.3775069e+03    1.4922904e+03    1.5161855e+03    1.6467969e+03
   8.8662412e+02    9.3758639e+02    1.0386754e+03    1.2174263e+03    1.4051479e+03    1.4438147e+03    1.5183867e+03    1.5365630e+03    1.5945482e+03
   9.3211285e+02    9.7364235e+02    1.0861004e+03    1.2294157e+03    1.3891889e+03    1.4305162e+03    1.5139418e+03    1.5359476e+03    1.5244663e+03
   9.0741333e+02    9.5787111e+02    1.0433502e+03    1.2310306e+03    1.3793135e+03    1.4089053e+03    1.4850338e+03    1.4578220e+03    1.6875141e+03
   8.9966362e+02    9.2863749e+02    1.0143200e+03    1.1532688e+03    1.3373995e+03    1.3464145e+03    1.4419643e+03    1.4390475e+03    1.6060740e+03
   8.5714505e+02    8.9260101e+02    9.8524780e+02    1.1741223e+03    1.3476321e+03    1.3877239e+03    1.5301589e+03    1.5626629e+03    1.6678099e+03
   8.9978244e+02    9.3177539e+02    1.0193189e+03    1.2044221e+03    1.4216324e+03    1.4498460e+03    1.5798129e+03    1.6166931e+03    1.6202580e+03
   8.7030664e+02    9.1049762e+02    1.0010964e+03    1.1890632e+03    1.3778496e+03    1.4010120e+03    1.5228749e+03    1.5112018e+03    1.5866794e+03
   9.1693465e+02    9.5244402e+02    1.0291665e+03    1.1921859e+03    1.3848425e+03    1.4314025e+03    1.5395677e+03    1.5615815e+03    1.5394918e+03
   9.4220717e+02    9.6209898e+02    1.0289428e+03    1.1539000e+03    1.3017581e+03    1.3124493e+03    1.4063335e+03    1.4368511e+03    1.5640022e+03
   9.3233576e+02    9.6398622e+02    1.0324488e+03    1.2010678e+03    1.3736876e+03    1.3987191e+03    1.5066776e+03    1.5128029e+03    1.8040356e+03
   9.9775845e+02    1.0277560e+03    1.0841888e+03    1.2005627e+03    1.3720966e+03    1.3883926e+03    1.4880734e+03    1.4999572e+03    1.6455888e+03
   8.5979118e+02    8.8990180e+02    9.8966147e+02    1.1670835e+03    1.3431510e+03    1.3756404e+03    1.5181709e+03    1.5050491e+03    1.4960595e+03
   9.6949009e+02    1.0021483e+03    1.0580548e+03    1.1897078e+03    1.3266810e+03    1.3529480e+03    1.4584942e+03    1.4841217e+03    1.6012165e+03
   9.4564686e+02    9.7143023e+02    1.0729589e+03    1.2364392e+03    1.4206191e+03    1.4362307e+03    1.5253006e+03    1.5271755e+03    1.5279150e+03
   8.9880095e+02    9.5091826e+02    1.0387334e+03    1.2117001e+03    1.3851145e+03    1.4303829e+03    1.5583928e+03    1.5541978e+03    1.5092774e+03
   9.3728810e+02    9.5878526e+02    1.0439373e+03    1.1883101e+03    1.3833226e+03    1.3996863e+03    1.5178994e+03    1.5397114e+03    1.5962568e+03
   9.1560177e+02    9.4459311e+02    1.0255461e+03    1.1789712e+03    1.3564420e+03    1.4030905e+03    1.5307695e+03    1.5448438e+03    1.4799826e+03
   9.5116177e+02    9.9019791e+02    1.0577021e+03    1.2101152e+03    1.3662896e+03    1.3963851e+03    1.4576377e+03    1.4486941e+03    1.5170769e+03
   9.2095354e+02    9.5864127e+02    1.0336706e+03    1.1768687e+03    1.3458672e+03    1.3677351e+03    1.4979560e+03    1.5175805e+03    1.5404848e+03
   9.3070882e+02    9.4851803e+02    1.0383397e+03    1.2106407e+03    1.4064256e+03    1.4449681e+03    1.5580308e+03    1.5566840e+03    1.5092065e+03
   9.1355954e+02    9.3172815e+02    1.0207516e+03    1.2047722e+03    1.4369957e+03    1.4671964e+03    1.6529905e+03    1.6673462e+03    1.5937014e+03
   9.1445330e+02    9.5052668e+02    1.0207009e+03    1.1621964e+03    1.3916256e+03    1.4319273e+03    1.5407084e+03    1.5960752e+03    1.6867412e+03
   8.3506737e+02    8.8969347e+02    9.8381984e+02    1.1962815e+03    1.3964383e+03    1.4192853e+03    1.5395234e+03    1.5632501e+03    1.5011104e+03
   8.4396136e+02    8.8931284e+02    9.6187827e+02    1.1808821e+03    1.3703850e+03    1.4087856e+03    1.5332116e+03    1.5260438e+03    1.6059691e+03
   8.8739562e+02    9.2038606e+02    1.0114223e+03    1.1823642e+03    1.3434605e+03    1.3683473e+03    1.4818776e+03    1.4897325e+03    1.5673918e+03
   9.1836422e+02    9.6160356e+02    1.0373136e+03    1.2045660e+03    1.4078655e+03    1.4607939e+03    1.5705068e+03    1.5761702e+03    1.5178797e+03
   9.0043401e+02    9.3516135e+02    1.0218365e+03    1.1856049e+03    1.4041790e+03    1.4427960e+03    1.5690243e+03    1.6010548e+03    1.5957813e+03
   8.6891429e+02    8.9459735e+02    9.8213143e+02    1.1545297e+03    1.3219934e+03    1.3704397e+03    1.4416886e+03    1.4656804e+03    1.6457167e+03
   9.6876721e+02    1.0144558e+03    1.0871040e+03    1.2796878e+03    1.4806168e+03    1.5272462e+03    1.6466133e+03    1.7010173e+03    1.5664902e+03
   8.3109886e+02    8.7429113e+02    9.7571269e+02    1.1712240e+03    1.3537414e+03    1.3813890e+03    1.4948950e+03    1.4914635e+03    1.6151826e+03
   9.0696290e+02    9.3972830e+02    9.9721944e+02    1.1553184e+03    1.3076142e+03    1.3490511e+03    1.4384272e+03    1.4240787e+03    1.5317838e+03
   9.5245532e+02    9.7040786e+02    1.0554465e+03    1.2033555e+03    1.3656587e+03    1.3978125e+03    1.5016711e+03    1.5163796e+03    1.6283571e+03
   9.1544346e+02    9.5547364e+02    1.0083382e+03    1.1951934e+03    1.4078921e+03    1.4303384e+03    1.5950133e+03    1.6090034e+03    1.6332256e+03
   1.0148087e+03    1.0515513e+03    1.1022904e+03    1.2045140e+03    1.3482523e+03    1.4005456e+03    1.4982255e+03    1.4783440e+03    1.6572595e+03
   8.2620953e+02    8.7259658e+02    9.8630859e+02    1.2024976e+03    1.3830434e+03    1.4121503e+03    1.5216962e+03    1.5493425e+03    1.5669171e+03
   9.8182215e+02    1.0236143e+03    1.0489710e+03    1.1684278e+03    1.3045726e+03    1.3351766e+03    1.4527737e+03    1.4669955e+03    1.5773085e+03
   9.4165835e+02    9.8659518e+02    1.0681696e+03    1.2236159e+03    1.4366075e+03    1.4623666e+03    1.6077414e+03    1.5850564e+03    1.6460513e+03
   8.3807128e+02    8.5796822e+02    9.5890239e+02    1.1502912e+03    1.3487340e+03    1.4143578e+03    1.5369771e+03    1.5390757e+03    1.5641272e+03
   8.9197324e+02    9.1567354e+02    1.0246583e+03    1.1845847e+03    1.3654832e+03    1.3877515e+03    1.5326386e+03    1.5317120e+03    1.4898114e+03
   9.5316363e+02    9.9304519e+02    1.0774943e+03    1.2466560e+03    1.3750586e+03    1.3837411e+03    1.4433913e+03    1.4496661e+03    1.6381126e+03
   8.2364336e+02    8.7104661e+02    9.6188304e+02    1.1508929e+03    1.3901265e+03    1.4218475e+03    1.5849106e+03    1.5681832e+03    1.6737450e+03
   9.0440301e+02    9.3689364e+02    1.0047692e+03    1.1665766e+03    1.3780931e+03    1.4186894e+03    1.5892550e+03    1.6059811e+03    1.5698373e+03
   9.5664431e+02    9.9802192e+02    1.0915949e+03    1.2310833e+03    1.3841279e+03    1.4299439e+03    1.4940345e+03    1.5116185e+03    1.6088418e+03
   9.4116274e+02    9.7667687e+02    1.0575553e+03    1.2208069e+03    1.3796232e+03    1.4300772e+03    1.5039763e+03    1.5223068e+03    1.6362717e+03
   9.2451313e+02    9.4881578e+02    1.0375573e+03    1.2112029e+03    1.3794287e+03    1.4145075e+03    1.4947500e+03    1.4933689e+03    1.5659093e+03
   8.2048844e+02    8.8249055e+02    9.7728673e+02    1.1913279e+03    1.4279410e+03    1.5015428e+03    1.6046010e+03    1.6328107e+03    1.5349880e+03
   1.0079977e+03    1.0403705e+03    1.0949432e+03    1.2292955e+03    1.3962274e+03    1.4403391e+03    1.5240474e+03    1.5456442e+03    1.6652039e+03
   8.8778044e+02    9.3622578e+02    1.0416824e+03    1.2424907e+03    1.3987656e+03    1.4422414e+03    1.5579284e+03    1.5713625e+03    1.5804010e+03
   9.5041771e+02    9.6989575e+02    1.0736380e+03    1.2221210e+03    1.3929940e+03    1.4147286e+03    1.5277667e+03    1.5330136e+03    1.7164328e+03
   8.6997444e+02    9.0791456e+02    1.0071666e+03    1.1653258e+03    1.3810329e+03    1.4203247e+03    1.5356477e+03    1.5371527e+03    1.5895614e+03
   9.1809322e+02    9.6267211e+02    1.0486465e+03    1.2440784e+03    1.4152097e+03    1.4409544e+03    1.5646396e+03    1.5466639e+03    1.6541391e+03
   9.1730089e+02    9.7222956e+02    1.0373870e+03    1.1683962e+03    1.3397688e+03    1.3888136e+03    1.5076801e+03    1.5543273e+03    1.7366955e+03
   8.9682724e+02    9.2766868e+02    1.0213620e+03    1.1778877e+03    1.3610440e+03    1.3940442e+03    1.5194665e+03    1.5123876e+03    1.5241908e+03
   8.5651580e+02    9.0016504e+02    1.0125892e+03    1.1937167e+03    1.3926952e+03    1.4142052e+03    1.5103541e+03    1.5023829e+03    1.5967285e+03
   8.9924829e+02    9.3518741e+02    1.0113001e+03    1.1767954e+03    1.3718506e+03    1.4012831e+03    1.5364018e+03    1.5460352e+03    1.5806208e+03
   9.3887958e+02    9.7882659e+02    1.0524270e+03    1.2035979e+03    1.3702240e+03    1.3976927e+03    1.5202041e+03    1.4918318e+03    1.6152818e+03
   8.7613158e+02    9.2204693e+02    1.0174452e+03    1.1833755e+03    1.4104777e+03    1.4126641e+03    1.5492778e+03    1.5571090e+03    1.5834394e+03
   8.4339453e+02    8.8356357e+02    9.7455422e+02    1.1739799e+03    1.4303537e+03    1.4402003e+03    1.6103628e+03    1.6193856e+03    1.6042946e+03
   8.6885381e+02    9.0614014e+02    1.0049728e+03    1.1867783e+03    1.3297695e+03    1.3235700e+03    1.4078055e+03    1.4239661e+03    1.5407114e+03
   8.8899850e+02    9.1487974e+02    1.0206328e+03    1.2142219e+03    1.4293081e+03    1.4762668e+03    1.5875526e+03    1.6066208e+03    1.6615914e+03
   9.7973328e+02    1.0159417e+03    1.0618307e+03    1.2041209e+03    1.3536419e+03    1.3726435e+03    1.4360501e+03    1.4525844e+03    1.6209621e+03
   8.4706274e+02    8.9492098e+02    9.9000909e+02    1.2096151e+03    1.4526200e+03    1.4613271e+03    1.6160500e+03    1.5999988e+03    1.5544599e+03
   9.5268410e+02    9.9983004e+02    1.0605215e+03    1.2008721e+03    1.3897394e+03    1.4072706e+03    1.5228677e+03    1.5225684e+03    1.6713187e+03
   9.6965057e+02    1.0090777e+03    1.0755645e+03    1.2329997e+03    1.4100816e+03    1.4413631e+03    1.5111178e+03    1.5398244e+03    1.6130054e+03
   8.4989670e+02    8.9327535e+02    1.0068132e+03    1.1862493e+03    1.3988481e+03    1.4374309e+03    1.5505682e+03    1.5715028e+03    1.5814939e+03
   9.1377702e+02    9.5242705e+02    1.0290805e+03    1.2032550e+03    1.3411294e+03    1.3761144e+03    1.4449995e+03    1.4557868e+03    1.6556646e+03
   9.9143750e+02    9.9282640e+02    1.0830278e+03    1.2212442e+03    1.3950959e+03    1.4256063e+03    1.5300002e+03    1.5580483e+03    1.5963462e+03
   8.9683001e+02    9.4861205e+02    1.0462082e+03    1.2362650e+03    1.4182538e+03    1.4486792e+03    1.5506390e+03    1.5556381e+03    1.5460125e+03
   9.3445088e+02    9.6249864e+02    1.0534947e+03    1.2105146e+03    1.3922046e+03    1.4459178e+03    1.5750172e+03    1.5819973e+03    1.6648554e+03
   8.7531910e+02    9.2797017e+02    1.0367351e+03    1.2173303e+03    1.4310825e+03    1.4379284e+03    1.5934258e+03    1.5940063e+03    1.5803225e+03
   9.4300295e+02    9.7806672e+02    1.0428696e+03    1.1891324e+03    1.3594395e+03    1.3724328e+03    1.4767328e+03    1.4663625e+03    1.5610988e+03
   8.6582805e+02    8.9916451e+02    1.0195584e+03    1.1718247e+03    1.3369740e+03    1.3920938e+03    1.4547600e+03    1.4466271e+03    1.6727407e+03
   8.5281249e+02    8.9934232e+02    9.8362660e+02    1.1552470e+03    1.3839600e+03    1.3961977e+03    1.5144799e+03    1.5264244e+03    1.5193374e+03
   1.0145815e+03    1.0305831e+03    1.0955261e+03    1.2343173e+03    1.4221297e+03    1.4606110e+03    1.5892598e+03    1.6130991e+03    1.6295852e+03
   9.4765773e+02    9.5947989e+02    1.0358551e+03    1.1575035e+03    1.3257681e+03    1.3326175e+03    1.4662414e+03    1.4875192e+03    1.5334682e+03
   9.4205953e+02    9.7215250e+02    1.0303533e+03    1.1601851e+03    1.2793295e+03    1.3101764e+03    1.3917503e+03    1.3961712e+03    1.5031109e+03
   8.8513050e+02    9.2091069e+02    1.0309450e+03    1.2168234e+03    1.4425740e+03    1.4672560e+03    1.5997481e+03    1.5813524e+03    1.6473696e+03
   9.1355367e+02    9.5733177e+02    1.0289922e+03    1.2046739e+03    1.4006622e+03    1.4312122e+03    1.5850351e+03    1.6057019e+03    1.5278110e+03
   8.4667193e+02    8.9137096e+02    9.8879744e+02    1.1718448e+03    1.3602961e+03    1.3727239e+03    1.4701928e+03    1.4870235e+03    1.6300000e+03
   8.4382825e+02    8.8313545e+02    9.8909055e+02    1.1791523e+03    1.3601882e+03    1.3824884e+03    1.5467761e+03    1.5443134e+03    1.6274558e+03
   9.4217657e+02    9.8762184e+02    1.0949210e+03    1.2650885e+03    1.4559282e+03    1.5223226e+03    1.6303298e+03    1.6345649e+03    1.6645043e+03
   9.4770461e+02    9.8189926e+02    1.0425731e+03    1.1840094e+03    1.3305136e+03    1.3751389e+03    1.4691903e+03    1.4697887e+03    1.5731611e+03
   8.5944404e+02    9.0299110e+02    9.9970068e+02    1.2029671e+03    1.3994855e+03    1.4457085e+03    1.5633698e+03    1.5577959e+03    1.6364444e+03
   9.0820971e+02    9.3922644e+02    1.0367674e+03    1.2180539e+03    1.3912930e+03    1.4369000e+03    1.4821579e+03    1.4967302e+03    1.5186929e+03
   9.1190720e+02    9.5660034e+02    1.0193254e+03    1.1662280e+03    1.3492283e+03    1.3811852e+03    1.4859651e+03    1.5219579e+03    1.6362754e+03
   8.5510706e+02    9.0281159e+02    1.0012905e+03    1.2065035e+03    1.4215772e+03    1.4398959e+03    1.5533833e+03    1.5594739e+03    1.6226809e+03
   8.7969478e+02    9.2549940e+02    1.0232226e+03    1.2263608e+03    1.4080506e+03    1.4480486e+03    1.5604190e+03    1.5708272e+03    1.6039744e+03
   8.2430869e+02    8.7614813e+02    1.0090017e+03    1.2148004e+03    1.4204928e+03    1.4236842e+03    1.5237665e+03    1.5563118e+03    1.6680030e+03
   9.2896949e+02    9.6774454e+02    1.0246805e+03    1.1884805e+03    1.3788837e+03    1.4341481e+03    1.5538396e+03    1.5896514e+03    1.5058774e+03
   8.6871189e+02    9.0773094e+02    1.0060132e+03    1.2466296e+03    1.4714502e+03    1.5254595e+03    1.6731359e+03    1.6924868e+03    1.6381024e+03
   9.3029432e+02    9.8375614e+02    1.0679116e+03    1.2553320e+03    1.4122050e+03    1.4502256e+03    1.5304562e+03    1.5281247e+03    1.5385872e+03
   8.9438737e+02    9.3456631e+02    1.0112807e+03    1.1856478e+03    1.3995400e+03    1.4440671e+03    1.6051021e+03    1.6584740e+03    1.5755723e+03
   8.8159827e+02    9.1289489e+02    9.9979179e+02    1.1805355e+03    1.3955389e+03    1.4187377e+03    1.5843505e+03    1.5985173e+03    1.6555041e+03
   8.8508359e+02    9.1426327e+02    1.0179697e+03    1.1889516e+03    1.4184642e+03    1.4639973e+03    1.5655458e+03    1.5964715e+03    1.5664573e+03
   9.4362840e+02    9.9293082e+02    1.0595592e+03    1.2110178e+03    1.3926847e+03    1.4257707e+03    1.5508397e+03    1.5653571e+03    1.6268068e+03
   9.3106854e+02    9.8162544e+02    1.0619036e+03    1.2220542e+03    1.4012956e+03    1.4233812e+03    1.5349688e+03    1.5584283e+03    1.5601711e+03
   9.4037237e+02    9.6372587e+02    1.0472507e+03    1.2567712e+03    1.4411198e+03    1.4995544e+03    1.6509429e+03    1.6674286e+03    1.6620015e+03
   8.7755415e+02    9.1074378e+02    1.0043109e+03    1.1957306e+03    1.3482015e+03    1.3837596e+03    1.4497789e+03    1.4437122e+03    1.5551125e+03
   8.8325264e+02    9.2714321e+02    1.0054501e+03    1.1743189e+03    1.3576437e+03    1.4202621e+03    1.5452281e+03    1.5559776e+03    1.5766601e+03
   9.6120710e+02    9.8607884e+02    1.0808843e+03    1.2630788e+03    1.3901810e+03    1.4166477e+03    1.4984540e+03    1.5077660e+03    1.6522689e+03
   8.7836056e+02    9.0474667e+02    9.9610893e+02    1.1663136e+03    1.3764033e+03    1.3977616e+03    1.5154686e+03    1.5195209e+03    1.6069347e+03
   9.1059064e+02    9.4280536e+02    1.0382384e+03    1.1892581e+03    1.3596435e+03    1.3615379e+03    1.4635346e+03    1.4890560e+03    1.6371748e+03
   8.5848189e+02    8.7726982e+02    9.8059305e+02    1.1491284e+03    1.3474425e+03    1.3744984e+03    1.4508250e+03    1.4556771e+03    1.6330570e+03
   9.5303436e+02    9.7238345e+02    1.0554722e+03    1.1875127e+03    1.3702621e+03    1.4210683e+03    1.5421707e+03    1.5423865e+03    1.6091327e+03
   8.1588003e+02    8.7467132e+02    9.7646448e+02    1.2142645e+03    1.4388489e+03    1.4692185e+03    1.6187250e+03    1.6356009e+03    1.5513658e+03
   9.1135060e+02    9.5451786e+02    1.0357377e+03    1.2184876e+03    1.3819200e+03    1.4094546e+03    1.5099127e+03    1.5159189e+03    1.6305160e+03
   9.8275913e+02    1.0169741e+03    1.0995765e+03    1.2613586e+03    1.4294152e+03    1.4512837e+03    1.5073814e+03    1.5437597e+03    1.5482687e+03
   9.0368746e+02    9.4926000e+02    1.0452477e+03    1.2301073e+03    1.4209374e+03    1.4570180e+03    1.5827859e+03    1.5811774e+03    1.4606031e+03
   8.8863443e+02    9.3215546e+02    1.0229966e+03    1.1888348e+03    1.3293233e+03    1.3624132e+03    1.4580862e+03    1.4746392e+03    1.7050373e+03
   8.4340224e+02    8.9016863e+02    9.9840140e+02    1.1681341e+03    1.3848016e+03    1.4295400e+03    1.5426174e+03    1.5548287e+03    1.5525058e+03
   9.1078831e+02    9.5575080e+02    1.0384032e+03    1.2103655e+03    1.4223115e+03    1.4399323e+03    1.6052325e+03    1.6014636e+03    1.6013929e+03
   8.9017913e+02    9.2765726e+02    1.0240943e+03    1.2018151e+03    1.4077049e+03    1.4462466e+03    1.5473280e+03    1.5546624e+03    1.4974019e+03
   9.0647633e+02    9.4332263e+02    1.0526787e+03    1.2190799e+03    1.3801267e+03    1.4075699e+03    1.4986216e+03    1.5183290e+03    1.6809321e+03
   9.1869054e+02    9.6575852e+02    1.0552212e+03    1.2034280e+03    1.4040585e+03    1.4383950e+03    1.5548790e+03    1.5555493e+03    1.5637872e+03
   9.8144704e+02    1.0140511e+03    1.0763628e+03    1.2066955e+03    1.3697487e+03    1.3994521e+03    1.4949286e+03    1.5119080e+03    1.6266525e+03
   9.0945436e+02    9.4912173e+02    1.0526932e+03    1.2138830e+03    1.3968412e+03    1.4386907e+03    1.5458373e+03    1.5672272e+03    1.5581958e+03
   9.4225290e+02    9.8425102e+02    1.0763439e+03    1.2468034e+03    1.3904276e+03    1.4138982e+03    1.4806308e+03    1.4563563e+03    1.5516741e+03
   9.2373667e+02    9.5634819e+02    1.0847849e+03    1.2386233e+03    1.4015432e+03    1.4417393e+03    1.5275429e+03    1.5360227e+03    1.4927274e+03
   9.7392597e+02    1.0018395e+03    1.0640403e+03    1.2051617e+03    1.3153977e+03    1.3498445e+03    1.4665053e+03    1.4746722e+03    1.6503266e+03
   9.2531000e+02    9.5562221e+02    1.0240413e+03    1.1744508e+03    1.3558099e+03    1.3674541e+03    1.5145733e+03    1.5177533e+03    1.5427916e+03
   8.6036824e+02    9.0825895e+02    1.0021797e+03    1.1922520e+03    1.3660799e+03    1.4022300e+03    1.4870043e+03    1.5026797e+03    1.6600551e+03
   9.2663595e+02    9.4996095e+02    1.0317503e+03    1.1852219e+03    1.3234636e+03    1.3593888e+03    1.4517016e+03    1.4447909e+03    1.6737728e+03
   8.9110615e+02    9.1105747e+02    1.0078576e+03    1.1808300e+03    1.3872661e+03    1.4117484e+03    1.5556776e+03    1.5544277e+03    1.5751035e+03
   8.5773753e+02    8.9356744e+02    1.0081614e+03    1.1905087e+03    1.4016305e+03    1.4484910e+03    1.5813256e+03    1.6176175e+03    1.5712800e+03
   9.4433065e+02    9.6972370e+02    1.0428433e+03    1.1946281e+03    1.3570303e+03    1.3556887e+03    1.4928633e+03    1.5114341e+03    1.5649667e+03
   9.5161777e+02    9.9561126e+02    1.0847684e+03    1.2078558e+03    1.3769016e+03    1.4003526e+03    1.4863240e+03    1.4830122e+03    1.4825830e+03
   8.9602660e+02    9.2584710e+02    1.0085001e+03    1.1685553e+03    1.4020522e+03    1.4600949e+03    1.6362247e+03    1.6597159e+03    1.5959669e+03
   9.1443678e+02    9.3762356e+02    1.0184162e+03    1.1498118e+03    1.3212071e+03    1.3491962e+03    1.4149052e+03    1.4302186e+03    1.5208294e+03
   8.1653873e+02    8.6028530e+02    9.5149333e+02    1.1563146e+03    1.3625188e+03    1.3987829e+03    1.4876904e+03    1.4958449e+03    1.4985115e+03
   9.3675257e+02    9.6403388e+02    1.0513142e+03    1.2317238e+03    1.4074216e+03    1.4604735e+03    1.5724749e+03    1.5797148e+03    1.5528642e+03
   9.3783775e+02    9.8924861e+02    1.0568496e+03    1.1917023e+03    1.3632313e+03    1.3956297e+03    1.5081453e+03    1.5061612e+03    1.6630415e+03
   8.7487745e+02    9.3258510e+02    1.0208978e+03    1.2231686e+03    1.4232825e+03    1.4395535e+03    1.5558651e+03    1.5784474e+03    1.6179856e+03
   9.2052692e+02    9.6225759e+02    1.0452021e+03    1.2134694e+03    1.4146364e+03    1.4446204e+03    1.6374792e+03    1.6257526e+03    1.5267319e+03
   8.2724879e+02    8.5962770e+02    9.4475342e+02    1.1394158e+03    1.3460758e+03    1.4059397e+03    1.4804353e+03    1.5144771e+03    1.6663245e+03
   9.1372126e+02    9.5384148e+02    1.0187069e+03    1.1827950e+03    1.3487524e+03    1.4009702e+03    1.4974493e+03    1.5163601e+03    1.6045438e+03
